name,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula
11/03/2022 22:00,236.2012129,310.1382033,89.93380875,771.8897427,956.5790409,256.1247124,235.2639349,73.13760471,323.517668,1761.054967,917.8924195,1946.654225,1705.989071,1586.320589,1252.018045,482.854279,1224.797957,2633.496884,715.6341995,853.6371663,489.1374889,1760.783736,2669.882913,835.2506467,5588.705175,912.1484208,468.9154395,1228.531458,1627.728634
11/03/2022 23:00,208.938965,274.342178,79.55368513,682.7985426,846.1710771,226.5629023,208.1098673,64.69609213,286.1773903,1557.794719,811.9496498,1721.972187,1509.084507,1403.228112,1107.510632,427.1234345,1083.432275,2329.539745,633.0359913,755.1107118,432.681439,1557.554793,2361.726114,738.8463568,4943.659097,806.8686212,414.7934102,1086.734857,1439.856857
12/03/2022 00:00,195.5608821,256.7764146,74.45996888,639.0798635,791.9918728,212.0563821,194.7848703,60.55368773,267.8538341,1458.051203,759.9615978,1611.716607,1412.459841,1313.38129,1036.598205,399.7752913,1014.061553,2180.382425,592.503542,706.7619811,404.9774241,1457.826639,2210.507944,691.5390111,4627.123205,755.2059006,388.234742,1017.152675,1347.664745
12/03/2022 01:00,168.738782,221.5583147,64.24743193,551.4270372,683.366441,182.9718462,168.069204,52.24846301,231.1164137,1258.072584,655.7292698,1390.66205,1218.734292,1133.244833,894.4238574,344.944219,874.978214,1881.332661,511.2388785,609.8262322,349.4328547,1257.87882,1907.326323,596.6911645,3992.49137,651.625839,334.9865106,877.6453743,1162.82615
12/03/2022 02:00,161.5194327,212.0791253,61.49865864,527.8346871,654.1291726,175.143547,160.8785019,50.0130557,221.228289,1204.246988,627.6744349,1331.163723,1166.591752,1084.759889,856.1566718,330.1860656,837.5429941,1800.841398,489.3659455,583.7353207,334.4826588,1204.061514,1825.722942,571.1622261,3821.675926,623.7465659,320.6543896,840.0960422,1113.075595
12/03/2022 03:00,161.9389935,212.6300194,61.65840678,529.2057837,655.8283302,175.5984976,161.2963979,50.14296898,221.8029487,1207.375125,629.304874,1334.621537,1169.622076,1087.577648,858.3806135,331.0437528,839.7185852,1805.519241,490.6371163,585.2516242,335.3515067,1207.189169,1830.465417,572.6458698,3831.603063,625.3668021,321.4873173,842.278265,1115.966906
12/03/2022 04:00,152.3354759,200.0203563,58.00185943,497.8221314,616.9355423,165.1849262,151.7309883,47.16932516,208.6493007,1135.773789,591.9850147,1255.474068,1100.259621,1023.080698,807.4758056,311.4117639,789.9204972,1698.445981,461.5407134,550.5442682,315.4640538,1135.59886,1721.912767,538.6860767,3604.376335,588.2804835,302.4220567,792.3283796,1049.786379
12/03/2022 05:00,153.2308443,201.1959979,58.34277173,500.7481356,620.5616486,166.1558188,152.6228038,47.44656805,209.8756598,1142.449424,595.4644716,1262.853255,1106.726518,1029.093967,812.2218332,313.2421207,794.5633416,1708.428784,464.2534696,553.7801526,317.3182284,1142.273467,1732.033498,541.8522633,3625.561452,591.7381665,304.1995755,796.9853766,1055.956614
12/03/2022 06:00,178.0630379,233.8012999,67.79765011,581.8980807,721.1282612,193.0826002,177.3564599,55.1356359,243.8875654,1327.591816,691.9639007,1467.507981,1286.079749,1195.866269,943.8483986,364.005327,923.3282176,1985.292325,539.4891837,643.524329,368.7419981,1327.387345,2012.722358,629.6634368,4213.110546,687.6337203,353.4973704,926.1427613,1227.082206
12/03/2022 07:00,201.610368,264.7195437,76.76331571,658.8491785,816.4913722,218.6161404,200.8103511,62.42685725,276.1396324,1503.154601,783.4702718,1661.573494,1456.152914,1354.009464,1068.664363,412.1419517,1045.430562,2247.830438,610.8320637,728.6249766,417.5050074,1502.923091,2278.88786,712.9310988,4770.258768,778.5674617,400.2444067,1048.617305,1389.353445
12/03/2022 08:00,211.7802825,278.0729002,80.63551912,692.0837778,857.6779814,229.643884,210.93991,65.57588081,290.0690571,1578.978845,822.9911841,1745.388928,1529.606233,1422.310319,1122.571438,432.9317972,1098.165645,2361.21867,641.644516,765.3793051,438.5653837,1578.735657,2393.842735,748.8937746,5010.886888,817.8410595,420.4340994,1101.513138,1459.437171
12/03/2022 09:00,213.8948779,280.8494177,81.44065309,698.9941339,866.2417716,231.9368449,213.0461144,66.23064647,292.9653545,1594.74472,831.2086317,1762.816383,1544.879129,1436.511881,1133.780151,437.2545584,1109.130669,2384.795096,648.0512434,773.0215065,442.9443955,1594.499103,2417.744908,756.3713703,5060.919866,826.0070839,424.6320729,1112.511587,1474.009439
12/03/2022 10:00,215.177949,282.5341228,81.92918348,703.1871244,871.4380148,233.3281426,214.3240941,66.62793803,294.7227383,1604.310966,836.1947248,1773.390824,1554.14625,1445.12895,1140.581252,439.8774762,1115.783907,2399.100543,651.9386475,777.658558,445.6014444,1604.063875,2432.248007,760.9085442,5091.278331,830.961975,427.1792734,1119.185106,1482.851441
12/03/2022 11:00,216.0569756,283.6883071,82.2638736,706.0597245,874.9979391,234.2813149,215.1996327,66.9001208,295.9267145,1610.86476,839.6106762,1780.635329,1560.495116,1451.032468,1145.240657,441.6744262,1120.342013,2408.901144,654.6018917,780.8353824,447.4217775,1610.61666,2442.184019,764.0169429,5112.076787,834.35655,428.9243498,1123.757105,1488.90906
12/03/2022 12:00,214.7423809,281.9622107,81.76334055,701.7637169,869.67403,232.8558345,213.8902544,66.49306823,294.1261538,1601.063483,834.5020803,1769.801086,1551.000312,1442.203687,1138.272461,438.9870661,1113.525312,2394.244228,650.6189784,776.0844037,444.6994478,1600.816892,2427.324595,759.3682957,5080.972449,829.2799227,426.3145674,1116.919626,1479.84982
12/03/2022 13:00,215.8509726,283.4178198,82.18543776,705.3865203,874.163658,234.0579355,214.994447,66.83633379,295.6445583,1609.328855,838.8101357,1778.937553,1559.007237,1449.648957,1144.148709,441.2533045,1119.273804,2406.604338,653.9777508,780.0908822,446.9951759,1609.080991,2439.855479,763.2884785,5107.202594,833.5610191,428.5153849,1122.685641,1487.489435
12/03/2022 14:00,216.9750846,284.8938075,82.61344437,709.0600432,878.7161411,235.2768661,216.1140985,67.18440509,297.1842207,1617.709942,843.1785042,1788.201932,1567.126259,1457.198462,1150.107224,443.5512703,1125.102776,2419.137489,657.3835463,784.1534516,449.3230443,1617.460788,2452.561796,767.2635441,5133.799963,837.9020512,430.747014,1128.532381,1495.236006
12/03/2022 15:00,221.3578758,290.6485239,84.28219575,723.3827111,896.4657796,240.0293443,220.4794981,68.54149738,303.1871973,1650.386896,860.2102997,1824.322741,1598.781447,1486.633162,1173.33883,452.5107902,1147.829304,2468.002889,670.6623741,799.9929698,458.3991512,1650.132709,2502.102351,782.7618944,5237.500225,854.8272649,439.4478941,1151.328186,1525.439045
12/03/2022 16:00,233.9379172,307.1664383,89.07205699,764.4934437,947.4130367,253.6705083,233.0096202,72.4367953,320.4177001,1744.180421,909.0971131,1928.001255,1689.64217,1571.12036,1240.021125,478.2275371,1213.061861,2608.262541,708.7769449,845.457558,484.4505409,1743.911788,2644.299917,827.2472193,5535.153829,903.4081538,464.4222605,1216.759588,1612.13163
12/03/2022 17:00,250.2132831,328.536408,95.26891615,817.6802495,1013.325797,271.3186963,249.2204033,77.47631761,342.7095773,1865.525328,972.3441847,2062.134816,1807.192779,1680.425252,1326.291011,511.4984504,1297.456157,2789.722767,758.0874812,904.2771428,518.1543968,1865.238006,2828.267311,884.799887,5920.241699,966.2594371,496.7327227,1301.411139,1724.28973
12/03/2022 18:00,267.2448362,350.8992705,101.7536942,873.338224,1082.301,289.7868556,266.1843729,82.74998652,366.0371812,1992.508169,1038.529846,2202.5005,1930.205032,1794.808675,1416.569175,546.3151991,1385.771585,2979.61401,809.6890868,965.8296069,553.4242033,1992.201289,3020.782209,945.0265705,6323.221546,1032.030921,530.5443957,1389.995776,1841.658926
12/03/2022 19:00,281.4563703,369.5593765,107.1647477,919.7805658,1139.855555,305.1971283,280.3395138,87.15046168,385.5022903,2098.465681,1093.75674,2319.624974,2032.849391,1890.252932,1491.899428,575.3671248,1459.464086,3138.063793,852.7466975,1017.190451,582.8541713,2098.142482,3181.421233,995.281152,6659.477543,1086.912216,558.7576623,1463.912911,1939.594584
12/03/2022 20:00,276.6488058,363.246922,105.3342634,904.0697669,1120.385649,299.9840472,275.5510263,85.66184208,378.9175144,2062.621727,1075.074249,2280.003392,1998.126231,1857.965466,1466.41625,565.539262,1434.534937,3084.462433,838.1809061,999.8157914,572.8984221,2062.304049,3127.079283,978.2807254,6545.726812,1068.346636,549.2135063,1438.907771,1906.464312
12/03/2022 21:00,251.2569154,329.9067237,95.66628002,821.0907699,1017.552349,272.4503587,250.2598944,77.79946907,344.139009,1873.306379,976.399804,2070.73592,1814.730528,1687.434257,1331.822932,513.6318955,1302.867808,2801.358619,761.249442,908.0488564,520.3156036,1873.017859,2840.063931,888.4903615,5944.934854,970.289677,498.8045804,1306.839287,1731.481692
12/03/2022 22:00,224.2148788,294.3998416,85.37000205,732.7192057,908.0362081,243.1273347,223.3251642,69.42614297,307.1003482,1671.68797,871.3127891,1847.868755,1619.416464,1505.820712,1188.48278,458.3512181,1162.64401,2499.8567,679.3184224,810.3182513,464.3155785,1671.430502,2534.396274,792.8647792,5305.099149,865.860277,445.1197229,1166.188051,1545.127453
12/03/2022 23:00,202.9965298,266.5396094,77.29109797,663.3790624,822.105117,220.1192245,202.1910124,62.85606992,278.0382163,1513.489464,788.8569817,1672.997558,1466.164619,1363.318887,1076.011911,414.9756126,1052.618367,2263.285281,615.0318084,733.6346005,420.3755418,1513.256362,2294.556238,717.8328202,4803.056439,783.9204626,402.9962667,1055.82702,1398.905874
13/03/2022 00:00,177.6979225,233.3218941,67.65863213,580.7049081,719.6495993,192.6866874,176.9927933,55.02258117,243.3874778,1324.869611,690.5450398,1464.498879,1283.442663,1193.414164,941.9130527,363.25894,921.434948,1981.221515,538.3829699,642.2047927,367.9858986,1324.665559,2008.595303,628.3723221,4204.47163,686.2237384,352.7725297,924.2437205,1224.566094
13/03/2022 01:00,162.1295477,212.8802218,61.73096043,529.828502,656.6000456,175.805125,161.4861959,50.20197238,222.063945,1208.795847,630.0453792,1336.191991,1170.998375,1088.857404,859.3906728,331.4332931,840.7066849,1807.643801,491.2144506,585.9402918,335.7461159,1208.609672,1832.619332,573.3197041,3836.111723,626.1026733,321.8656126,843.2693767,1117.280068
13/03/2022 02:00,156.6411459,205.6738106,59.64124689,511.8927726,634.372852,169.8537782,156.0195729,48.50253759,214.5466469,1167.875747,608.7171128,1290.959283,1131.357793,1051.997455,830.2986205,320.2136289,812.247122,1746.451529,474.5858823,566.1050688,324.3804543,1167.695875,1770.581589,553.9117127,3706.251851,604.9078753,310.9698331,814.7230617,1079.457956
13/03/2022 03:00,158.7265289,208.4119716,60.43525822,518.7076647,642.8183366,172.1150627,158.0966808,49.1482579,217.402933,1183.423822,616.8210394,1308.145984,1146.4197,1066.002828,841.3524892,324.4766728,823.0606689,1769.702255,480.9041032,573.6416959,328.6989716,1183.241555,1794.153562,561.2860081,3755.593642,612.961089,315.1098131,825.5695711,1093.828914
13/03/2022 04:00,149.0954171,195.7660767,56.76820435,487.2338363,603.8137962,161.6715695,148.5037865,46.16606977,204.21149,1111.616751,579.3939472,1228.771097,1076.857942,1001.320556,790.3014142,304.7882744,773.1194938,1662.321337,451.7240962,538.8346137,308.7543752,1111.445543,1685.289002,527.2286368,3527.714013,575.7682085,295.9897714,775.4761624,1027.458227
13/03/2022 05:00,145.8698644,191.530844,55.5400725,476.6929464,590.750798,158.1739425,145.2910333,45.1673061,199.793548,1087.567867,566.8592517,1202.187679,1053.561036,979.6578369,773.2039148,298.1944392,756.3937107,1626.358428,441.9514294,527.1773848,302.0747367,1087.400364,1648.829207,515.8224934,3451.394919,563.3119528,289.5862843,758.6993948,1005.230042
13/03/2022 06:00,155.9455362,204.7604574,59.37639293,509.6195668,631.5557385,169.0994941,155.3267235,48.28714824,213.5938913,1162.689462,606.013931,1285.22641,1126.333676,1047.32576,826.6114428,318.791629,808.6401071,1738.695913,472.4783484,563.5911178,322.9399504,1162.510389,1762.718817,551.4519098,3689.793183,602.2216094,309.5888829,811.1050517,1074.664315
13/03/2022 07:00,169.3052012,222.3020375,64.46309649,553.278057,685.6603525,183.5860426,168.6333755,52.42384966,231.8922209,1262.295658,657.9304094,1395.330198,1222.825316,1137.048888,897.4262424,346.1021212,877.9153243,1887.647883,512.9549954,611.8732853,350.6058243,1262.101243,1913.7288,598.694126,4005.893289,653.8132042,336.110987,880.5914377,1166.729503
13/03/2022 08:00,184.2573076,241.9345337,70.15612346,602.1405392,746.2141127,199.7993546,183.5261499,57.05363642,252.3716695,1373.774684,716.0352131,1518.558105,1330.818539,1237.466807,976.682004,376.6679615,955.4479886,2054.354587,558.2563661,665.9105765,381.5694069,1373.5631,2082.738827,651.5675062,4359.671804,711.554399,365.7944651,958.3604417,1269.768651
13/03/2022 09:00,193.7669105,254.4208843,73.7769127,633.2172845,784.7265602,210.1110896,192.9980174,59.99820038,265.3966854,1444.675817,752.990114,1596.931575,1399.502685,1301.333028,1027.089004,396.1079652,1004.759091,2160.380755,587.0682294,700.2785223,401.2623764,1444.453312,2190.229919,685.1951997,4584.676436,748.278043,384.6732828,1007.821857,1335.301985
13/03/2022 10:00,198.1490829,260.1747883,75.44542852,647.5379306,802.4736933,214.8628969,197.3628009,61.35510111,271.3988147,1477.348158,770.0195054,1633.047285,1431.153404,1330.763573,1050.317331,405.0662204,1027.482412,2209.239258,600.3451828,716.1158046,410.3372022,1477.120622,2239.763481,700.6913623,4688.36206,765.2008677,393.3729347,1030.614444,1365.500762
13/03/2022 11:00,197.5703769,259.4149326,75.22508573,645.6467582,800.1300219,214.2353773,196.7863913,61.17590994,270.6061786,1473.033476,767.7706184,1628.277875,1426.973637,1326.877,1047.249817,403.8832008,1024.481589,2202.787045,598.5918395,714.0243465,409.1387883,1472.806604,2233.22212,698.6449521,4674.669424,762.9660538,392.224066,1027.604475,1361.512737
13/03/2022 12:00,194.9830659,256.0177273,74.23996489,637.1915989,789.651805,211.4298273,194.209347,60.37477208,267.0624167,1453.743156,757.7161686,1606.95453,1408.2865,1309.500693,1033.535408,398.5940907,1011.065344,2173.940133,590.7528947,704.6737388,403.7808529,1453.519255,2203.976641,689.4957474,4613.451623,752.9745229,387.0876398,1014.147333,1343.682852
13/03/2022 13:00,199.0959592,261.4180609,75.80595245,650.6322589,806.3083984,215.8896419,198.3059198,61.64829292,272.6957225,1484.407822,773.6991247,1640.850974,1437.992322,1337.122767,1055.336383,407.001872,1032.392345,2219.796341,603.2139955,719.5378395,412.2980417,1484.179198,2250.466427,704.0396898,4710.765892,768.8574607,395.2527087,1035.539344,1372.025951
13/03/2022 14:00,201.365573,264.3981215,76.67010978,658.0492046,815.4999894,218.3506969,200.5665274,62.35105863,275.8043439,1501.329473,782.5189831,1659.556014,1454.384855,1352.365428,1067.366792,411.6415294,1044.161202,2245.101125,610.0903921,727.740281,416.9980733,1501.098243,2276.120837,712.0654587,4764.466726,777.622126,399.7584304,1047.344076,1387.666494
13/03/2022 15:00,204.7646865,268.8612441,77.9643251,669.15728,829.265883,222.0365246,203.9521528,63.40356391,280.4600071,1526.672382,795.7281471,1687.569836,1478.935324,1375.193777,1085.384276,418.5901665,1061.786968,2282.999131,620.3889078,740.0247635,424.0371306,1526.437249,2314.542466,724.0853452,4844.892407,790.7486296,406.5064771,1065.02357,1411.090736
13/03/2022 16:00,220.6297598,289.6924891,84.00496499,721.0032769,893.5170206,239.239812,219.7542714,68.31604275,302.1899189,1644.958253,857.3807964,1818.321967,1593.52255,1481.743156,1169.479348,451.0223393,1144.053731,2459.884849,668.4563538,797.3615403,456.8913316,1644.704902,2493.872147,780.1871433,5220.272432,852.0154681,438.0024112,1147.541104,1520.421395
13/03/2022 17:00,249.13271,327.117588,94.85748705,814.149009,1008.94964,270.1469773,248.1441181,77.14172777,341.229549,1857.468855,968.1450114,2053.229264,1799.388222,1673.168154,1320.56328,509.2894892,1291.852952,2777.675048,754.8135986,900.3719243,515.9166911,1857.182774,2816.053133,880.9787832,5894.674496,962.0865414,494.5875288,1295.790855,1716.843198
13/03/2022 18:00,253.7816407,333.2217523,96.62757129,829.3414031,1027.777104,275.1880438,252.7746012,78.58122781,347.597049,1892.130076,986.2110416,2091.543465,1832.965632,1704.39024,1345.205597,518.7930647,1315.959521,2829.507739,768.8987667,917.1732776,525.5439333,1891.838657,2868.601977,897.4182516,6004.671827,980.0395178,503.8167591,1319.970907,1748.88028
13/03/2022 19:00,243.594534,319.845822,92.74882191,796.0506207,986.5208684,264.1416578,242.6279183,75.42688082,333.6440766,1816.177651,946.6233193,2007.586341,1759.388141,1635.973922,1291.207393,497.968074,1263.13529,2715.927824,738.034226,880.3568159,504.4479544,1815.89793,2753.452771,861.3947809,5763.636926,940.699528,483.5929357,1266.985653,1678.678078
13/03/2022 20:00,230.9880567,303.2931964,87.94889515,754.8534972,935.4665497,250.471828,230.0714652,71.52339724,316.3773653,1722.187027,897.6337741,1903.689955,1668.336481,1551.309181,1224.384971,472.1972854,1197.765652,2575.373428,699.8395604,834.7966875,478.3418197,1721.921781,2610.956388,816.8159736,5465.357826,892.0165502,458.5660876,1201.416752,1591.803316
13/03/2022 21:00,215.1245957,282.4640685,81.90886915,703.0127692,871.2219419,233.2702889,214.2709525,66.61141764,294.6496618,1603.913177,835.9873904,1772.951112,1553.7609,1444.770631,1140.298445,439.7684087,1115.507249,2398.505686,651.7769994,777.4657377,445.4909576,1603.666148,2431.644932,760.719877,5090.015949,830.7559381,427.0733544,1118.907604,1482.483769
13/03/2022 22:00,201.8689043,265.0590083,76.8617536,659.6940576,817.5384048,218.8964841,201.0678615,62.5069107,276.4937416,1505.082181,784.4749596,1663.704223,1458.02022,1355.745787,1070.034771,412.6704644,1046.771176,2250.712956,611.6153678,729.5593332,418.0403974,1504.850373,2281.810206,713.8453302,4776.375938,779.5658623,400.7576625,1049.962006,1391.135091
